ID,Work Item Type,Title,State,Tags,Description,Acceptance Criteria,Closed Date
"17727","Task","Set up ""Milk Production"" and ""Milk Quality"" Resource Types in Dev & Test","Closed",,"<div>These can be placeholders for now with final naming to be confirmed. </div>",,"10/2/2025 12:31:07 PM"
"17728","Task","Set up ""Fonterra Data Connector"" in Dev & Test","Closed",,,,"10/2/2025 12:31:07 PM"
"18356","Feature","MLA Fusion","Closed",,,,"10/2/2025 12:31:07 PM"
"18357","User Story","Expiry Date for Permissions / Annual Renewal of Permissions - Oct 2023","Closed",,"<div><p style=""margin:0cm;font-size:11pt;font-family:Calibri, sans-serif;"">Setting an expiry date for permissions/annual renewal of permissions or something
of the like? Could you please mark the work item as being a pre-requisite for
the MLA fusion project, and it will need to be delivered before Milestone 7 of
the MLA Fusion project (so you could put an indicative end date of Oct 2023 on
it), you can note that Anita and Andrew C and myself are contacts for the
requirement. <br>
MLA has concerns around how PF handle situations with stopping access to data
that shouldn’t be accessed so we want to assure them that this work is in our
development pipeline. You’ll need to work with Andrew/Anita to finalise the
requirements etc&nbsp; </p><br> </div>",,"10/2/2025 12:31:07 PM"
"18387","Feature","Data audit log able to be accessed internally","Closed",,,,"10/2/2025 12:31:07 PM"
"18388","Feature","Resource types: Individual animal treatments","Closed",,,,"10/2/2025 12:31:07 PM"
"18394","Feature","Resource types: Monthly Statistic KPIs","Closed",,,,"10/2/2025 12:31:07 PM"
"18397","Feature","The Land App Data Connector","Closed",,,,"10/2/2025 12:31:07 PM"
"18426","Feature","Transform - Generate livestock inventory from animal data","Closed",,,,"10/2/2025 12:31:07 PM"
"18439","User Story","If a producer revokes data, we need to delete data and send notification","Closed",,"<div><p style=""margin:0cm;font-size:11pt;font-family:Calibri, sans-serif;"">If a
producer revokes data, we need to delete data and send notification to ISC. </p><p style=""margin:0cm;font-size:11pt;font-family:Calibri, sans-serif;"">We need to develop the notification to ISC component. Could
you please add this as a prerequisite for the MLA fusion project, we’ll need to
get the due by date off Andrew/Daniel. </p><br> </div>",,"10/2/2025 12:31:07 PM"
"18871","User Story","Take the MLA data from the S3 bucket and put it into PF processing queue","Closed",,"<div><p style=""margin:0cm;font-size:11pt;font-family:Calibri, sans-serif;"">The task is <span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;color:black;background:white;"">PF to take the MLA data from the S3 bucket and
put it into PF processing queue. Can you please put myself, Anita, Scott and
Daniel as people to keep informed as we will need to know when it will be done
so that our project partners can ingest the data.</span><span style=""font-size:10.5pt;font-family:&quot;Segoe UI&quot;,sans-serif;background:white;""></span> </p><br> </div>",,"10/2/2025 12:31:07 PM"
"19076","Feature","End user testing (design and coordinate)","Closed",,,,"10/2/2025 12:31:07 PM"
"19296","Feature","Synthetic Testing","Closed",,,,"10/2/2025 12:31:07 PM"
"19369","User Story","Create raw buckets for data to reside in (for Australia)","Closed",,"<div>As a data provider to Pure Farming I need to be confident that the data ingested into Pure Farming resides in the appropriate region based on data-sovereignty requirements. </div>","<ol><li><span style="""">Data Storage (S3) buckets should be created in each region for which we are hosting Pure Farming</span><br> </li><li>Three buckets per region </li><ol style=""list-style:lower-alpha;""><li>raw </li><li>pre-processed </li><li>standardised </li> </ol><li>Permissions such that they can be accessed within the region as required </li> </ol>","10/2/2025 12:31:07 PM"
"19370","User Story","Ensure multi region work is prioritised for PF so that data resides in Aus","Closed",,,,"10/2/2025 12:31:07 PM"
"19758","Feature","Sainsbury's","Closed",,,,"10/2/2025 12:31:07 PM"
"19856","Feature","Gatekeeper Data Connector","Closed",,,,"10/2/2025 12:31:07 PM"
"21146","User Story","Adding query/filter on all the individual animal based resources - animal-treatment-event","Closed",,"<span dir=ltr><b>Adding query/filter on all the individual animal based resources to allow searching for an animal/movement/treatment by using the official identifier of the animal</b></span><br><br><div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;"">When we hit the animal-set endpoint I get a list of animal sets. </div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;"">Those animal sets have an array of animals. </div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;"">The animals are listed out by identifier - this is the eartag of the animal NOT the Pure Farming GUID </div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;""> </div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;"">If I then want more information about these animals, I can't query the animals endpoint as I do not have the GUID </div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;"">I would have to fetch all animals, and do my own search within that </div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;""> </div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;"">Same for movements </div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;""> </div><div style=""box-sizing:border-box;font-family:-apple-system, BlinkMacSystemFont, &quot;Segoe UI&quot;, system-ui, &quot;Apple Color Emoji&quot;, &quot;Segoe UI Emoji&quot;, &quot;Segoe UI Web&quot;, sans-serif;"">Is there a reason we are not returning the PF GUID in these cases so more info can be found about the animal of interest? </div><br> </div>",,"10/2/2025 12:31:07 PM"
"21871","User Story","Create eu-west-2 environment","Closed",,,,"10/2/2025 12:31:07 PM"
"21872","User Story","Move SES out of sandbox and do DKIM and DMARC","Closed",,,,"10/2/2025 12:31:07 PM"
"21874","User Story","Wind down fargate containers in eu-west-1","Closed",,"<div>Set capacity to zero. </div>",,"10/2/2025 12:31:07 PM"
"21876","User Story","Remove primary data store from eu-west-1","Closed",,,,"10/2/2025 12:31:07 PM"
"21877","User Story","Change region mapping for holdings and update region for holdings currently in eu-west-1","Closed",,,,"10/2/2025 12:31:07 PM"
"22208","User Story","MLA Fusion: Livestock age class model - data mapping","Closed",,"<div>A&nbsp;
set of aggregation functions (triggered in some way to be decided by Daniel) to
do the<b>&nbsp;stock reconciliation calculations</b>&nbsp;as follows: </div><div>
 </div><div><ul><li>Potentially
     create an&nbsp;<b>Animal Group</b>&nbsp;that describes the age and sex
     combinations of animals, and number of animals -- or we may just decide to
     use the animal sets (they may lack sex and age). </li><li>Aggregate
     individual animal movement resources for individuals with the same age and
     sex classes and/or Animal Set into&nbsp;<b>Group movement</b>&nbsp;resources
     with the number of animals involved.&nbsp; </li><li>Process
     over each Animal Group and aggregate movement records into (say) monthly
     totals, each of which gets put into a&nbsp;<b>Stock Reconciliation</b>&nbsp;resource
     (a stock rec resource for a month and an animal group just has an opening
     and closing number, and the totals of arrivals, births, deaths,
     departures). </li><li>
     The typical method of generating these is to start with a known state
     (often the present, if the number of animals in a group represents present
     state) and then work back, adding death/departure totals, and subtracting
     birth/arrival totals to get the opening number, then making that the
     closing number for the previous month, and so on. </li> </ul> </div><div>
 </div><div>
 </div><div> </div><div><br> </div><div> </div>",,"10/2/2025 12:31:07 PM"
"13809","User Story","Update Email Address","Closed","FARMAX","<div style=""box-sizing:border-box;"">As a User, when I have changed my email address, I want to be able to update the email used to log in with<br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><br style=""box-sizing:border-box;""> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;"">Given I have signed up using Pure Farming<br style=""box-sizing:border-box;""></span><div style=""box-sizing:border-box;"">And I have changed my email address<br style=""box-sizing:border-box;""> </div><span style=""box-sizing:border-box;"">Then I want to be able to change my Log In email to match the new one</span><br> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><br></span> </div><div style=""box-sizing:border-box;""><span style=""box-sizing:border-box;""><div style=""box-sizing:border-box;""><br> </div><div style=""box-sizing:border-box;""><br> </div></span> </div><br>","<div><i>Given I am an existing Pure Farming user</i> </div><div><i>When I click on My Settings from the menu</i> </div><div><i>Then the My Settings page comes up</i> </div><div><br> </div><div><div style=""box-sizing:border-box;""><i style=""box-sizing:border-box;"">Given I am an existing Pure Farming user</i> </div><div style=""box-sizing:border-box;""><i style=""box-sizing:border-box;"">When I click on Change email</i> </div><div style=""box-sizing:border-box;""><i style=""box-sizing:border-box;"">Then a box pops up to allow me to enter my new email address</i> </div><div style=""box-sizing:border-box;""><i style=""box-sizing:border-box;""><br></i> </div><div style=""box-sizing:border-box;""><i style=""box-sizing:border-box;""><div style=""box-sizing:border-box;font-style:normal;""><br> </div></i> </div> </div>","10/2/2025 12:32:57 PM"
